date,id,nb_mots,phrase,type
2026-01-26,824,11,هل تعلم أن الألماس هو أصلب مادة كونية معروفة حتى الآن,liste
2026-01-26,825,19,هل تعلم أن هناك نوع آخر من الجاذبية غير جاذبية الأجسام ناحية الأرض، وهو جاذبية الأجسام نحو بعضها البعض,liste
2026-01-26,826,14,هل تعلم أن معظم أنواع أحمر الشفاه المستخدمة تحتوي في تكوينها على قشور السمك,liste
2026-01-26,827,8,هل تعلم أن الرسام ليوناردو دافنشي اخترع المقص,liste
2026-01-26,828,20,هل تعلم أن إعادة تدوير وعاء زجاجي مضغوط (برطمان) واحد توفر من الطاقة ما يكفي لتشغيل التلفاز لمدة ثلاث ساعات,liste
2026-01-26,829,12,هل تعلم أن القارة القطبية الجنوبية تعتبر مكانا خاليا من الزواحف والثعابين,liste
2026-01-26,830,10,هل تعلم أن العسل هو الطعام الوحيد الذي لا يفسد,liste
2026-01-26,831,28,هل تعلم أن إحدى شركات النقل الجوي وفرت مبلغ 40000 دولار عام 1987م جراء إزالة زيتونة واحدة فقط من كل طبق سلطة قدم على متن رحلات الدرجة الأولى,liste
2026-01-26,832,16,هل تعلم أنه من الممكن أن يصل حجم أكبر زهرة في العالم إلى حجم إطار سيارة,liste
2026-01-26,833,12,هل تعلم أن 97% من الماء الموجود في العالم هو ماء مالح,liste
2026-01-26,834,10,هل تعلم أن ارتفاع جبال الهمالايا يزيد بمعدل 1.3سم سنويا,liste
2026-01-26,835,10,هل تعلم أن الماء البارد يزن أكثر من الماء الساخن,liste
2026-01-26,836,5,فقرة هل تعلم للإذاعة المدرسية,liste
2026-01-26,837,41,أن الميكرويف اخترع بالصدفة عام 1946م عند انهماك العالم بيرسي سبنسر في صناعة بعض التكنولوجيات المتعلقة بالرادار، حيث اكتشف أن الطاقة المنبعثة من الموجات القصيرة لها قدرة على تسخين الأشياء بسرعة كبيرة، وذلك عند ذوبان قطعة الشوكولاتة التي كانت في جيبه,liste
2026-01-26,838,31,أن أصل اختراع مادة البارود كان نتيجة لتجارب قام بها الصينيون في القرن التاسع الميلادي لصنع إكسير للخلود، إلا أن غفلتهم عن إضافة الملح الصخري والكبريت صنعت منه مادة شديدة الانفجار,liste
2026-01-26,839,18,أنه تم اكتشاف ألياف هايدروجيل هلامية تفوق قوتها قوة الفولاذ بخمس مرات، وينوى استخدامها في صناعة المفاصل البشرية,liste
2026-01-26,840,14,أنه تم العثور على أول فيروس في كل من النباتات والحيوانات قبل 100 سنة,liste
2026-01-26,841,22,أن رائحة كوكب أورانوس تشبه رائحة البيض الفاسد، حيث يعتبر مركب كبريتيد الهيدروجين المكون لجو هذا الكوكب هو المتسبب بهذه الرائحة السيئة,liste
2026-01-26,842,11,أنه تم اختراع أول خلاط للطعام وأول ثلاجة قبل 80 سنة,liste
2026-01-26,843,22,أنه تم اختراع سماعات للترجمة الفورية (بالإنجليزية: Headphone Translators)، حيث تتيح هذه السماعات لصاحبها إمكانية اختيار اللغة المراد الترجمة منها وإليها بسهولة,liste
2026-01-26,844,5,أن أوتو هان اكتشف الانشطار,liste
2026-01-26,845,7,عن طريق تقسيم اليورانيوم قبل 60 عاما,liste
2026-01-26,846,14,تم اختراع الفيلكرو -الشريط اللاصق- على يد السويسري جورج دي ميسترال قبل 50 عاما,liste
2026-01-26,847,4,أنه تم اكتشاف مادة,liste
2026-01-26,848,36,المعروفة كأشهر المضادات الحيوية بالصدفة على يد العالم ألكسندر فليمنج عام 1928م، حيث كان ذلك عند إجرائه لبعض التجارب عن البكتيريا، حيث لاحظ عدم نمو البكتيريا في بقعة متعفنة على طبق كان قد تركه في المختبر,liste
2026-01-26,849,27,أن ليزر نوفا الموجود في مختبر لورانس ليفرمور الوطني في الولايات المتحدة الأمريكية يعتبر أقوى ليزر في العالم؛ حيث يولد طاقة تساوي 100.000.000.000.000 واط لـ 0.000000001 ثانية,liste
2026-01-26,850,10,أن الجهاز المعروف باسم سوميت (بالإنجليزية: Summit) هو أسرع جهاز,liste
2026-01-26,851,5,البيوع المحرمة في الشريعة الإسلامية,liste
2026-01-26,852,4,درجات الحب في الإسلام,liste
2026-01-26,853,18,هل تعلم أن عدد السور في القرآن ١١٤ سورة، وأن عدد آياته كلها ٦٢٣٦ آية حسب العد الكوفي,liste
2026-01-26,854,10,هي سورة البقرة، كما أن أقصر سورة هي سورة الكوثر,liste
2026-01-26,855,25,هل تعلم أن سور القرآن كلها تفتح بالبسملة، ما عدا سورة التوبة، حيث لا توجد في بدايتها البسملة، بينما ذكرت البسملة مرتين في سورة النمل,liste
2026-01-26,856,35,هل تعلم أن عدد أجزاء القرآن ٣٠ جزءا، وكل جزء مقسم إلى حزبين، ليصل مجموع الأحزاب كلها في القرآن ٦٠ حزبا، وكل حزب مقسم إلى أربع أرباع، ليصل مجموع الأرباع كلها في القرآن ٢٤٠ ربعا,liste
2026-01-26,857,16,هل تعلم أن أطول آية في القرآن هي آية الدين الموجودة في سورة البقرة، ورقمها ٢٨٢,liste
2026-01-26,858,14,هل تعلم أن أقصر آية في القرآن الكريم هي الآية الأولى من سورة طه,liste
2026-01-26,859,17,هل تعلم أن القرآن هو دستور الدين الإسلامي، ومصدر التشريع الأساسي، ومنه يأخذ المسلم التوجيه في حياته,liste
2026-01-26,860,16,هل تعلم أن الصلاة لا تصح إلا بقراءة آيات من القرآن، فهو الكتاب الذي يتعبد بتلاوته,liste
2026-01-26,861,21,هل تعلم أن القرآن نقل إلينا بالتواتر؛ أي أنه نقل من الجمع عن الجمع، حيث لا يمكن أن يتواطؤوا على الكذب,liste
2026-01-26,862,27,هل تعلم أن من أسماء القرآن الكتاب، والذكر، والفرقان، والنور، ومن صفاته أنه؛ المبارك، والكريم، والحكيم، والفصل، وهو هدى ورحمة، والحكمة من تعدد أسمائه؛ بيان شرفه، وفضيلته,liste
2026-01-26,863,15,"هل تعلم أن أول ما نزل من القرآن، هو قوله تعالى من سور العلق: """,liste
2026-01-26,864,20,اقرأ باسم ربك الذي خلق، خلق الإنسان من علق، اقرأ وربك الأكرم، الذي علم بالقلم، علم الإنسان ما لم يعلم,liste
2026-01-26,865,12,هل تعلم أن القرآن نزل مفرقا لمدة 23 عاما بين مكة والمدينة,liste
2026-01-26,866,13,هل تعلم أن سور القرآن إما مكية، وعددها حسب البعض 86 سورة، أو,liste
2026-01-26,867,6,، وعددها حسب البعض 28 سورة,liste
2026-01-26,868,12,هل تعلم أن القرآن الكريم هو آخر ما نزل من الكتب السماوية,liste
2026-01-26,869,14,سميت بهذا الاسم؛ لأنها فاتحة لما يتلوها من السور، كما أن القرآن يفتتح بكتابتها,liste
2026-01-26,870,18,هل تعلم أن سورة البقرة سميت بهذا الاسم؛ لاشتمالها على كلمة (البقرة) المذكورة في قصة بقرة بني إسرائيل,liste
2026-01-26,871,30,هل تعلم أن سورة المائدة سميت بهذا الاسم؛ لاشتمالها على كلمة (المائدة) التي طلب أصحاب النبي عيسى عليه السلام منه أن يطلب من الله أن ينزل عليهم مائدة من السماء,liste
2026-01-26,872,17,هل تعلم أن سورة يوسف سميت بهذا الاسم، لاشتمالها على قصة سيدنا يوسف، حيث ذكر اسمه فيها,liste
2026-01-26,873,11,هل تعلم أن سورة يس سميت بهذا الاسم، لابتدائها بكلمة (يس),liste
2026-01-26,874,13,هل تعلم أن سورة المسد سميت بهذا الاسم، لأنها تحتوي على كلمة المسد,liste
2026-01-26,875,28,هل تعلم أن سورة الإخلاص سميت بهذا الاسم؛ لأنها تعظم الله، وتنزهه عن الشريك، وتدل على وحدانيته سبحانه وتعالى، كما أنها تسمى بسورة التوحيد؛ لذكرها أبرز لوازم التوحيد,liste
2026-01-26,876,2,السلام عليكم,phrase
2026-01-26,877,2,صباح الخير,phrase
2026-01-26,878,2,كيف حالك؟,phrase
2026-01-26,879,3,أنا بخير، شكرًا,phrase
2026-01-26,880,2,اسمي محمد,phrase
2026-01-26,881,3,أنا من المغرب,phrase
2026-01-26,882,2,أين تسكن؟,phrase
2026-01-26,883,3,أسكن في المدينة,phrase
2026-01-26,884,3,هل تحب القراءة؟,phrase
2026-01-26,885,3,نعم أحب القراءة,phrase
2026-01-26,886,2,ماذا تعمل؟,phrase
2026-01-26,887,2,أنا طالب,phrase
2026-01-26,888,2,أين المدرسة؟,phrase
2026-01-26,889,4,المدرسة قريبة من المنزل,phrase
2026-01-26,890,3,هل تحب الرياضة؟,phrase
2026-01-26,891,4,نعم أحب كرة القدم,phrase
2026-01-26,892,4,متى ستذهب إلى السوق؟,phrase
2026-01-26,893,2,سأذهب غدًا,phrase
2026-01-26,894,4,ما هو لونك المفضل؟,phrase
2026-01-26,895,3,لوني المفضل أزرق,phrase
2026-01-26,896,4,هل تحب الطعام الحار؟,phrase
2026-01-26,897,5,لا، لا أحب الطعام الحار,phrase
2026-01-26,898,2,كم عمرك؟,phrase
2026-01-26,899,3,عمري عشرون سنة,phrase
